documento_id;tipo_documento;area_direito;modelo_ou_peca_real;qualidade_clareza;qualidade_estrutura;risco;resumo;NOTA;RAG GOLD;RAG SILVER;RAG_GOLD;RAG_SILVER
PeticÃßaÃÉo  inicial - plano de sauÃÅde -cautelar - exibicao de documentos -  prontuaÃÅrios - contra o Estado.docx;peticao_inicial;administrativo;peca_real;8;7;2;A√ß√£o de exibi√ß√£o de documentos e tutela provis√≥ria de urg√™ncia contra plano de sa√∫de e Estado, visando acesso a prontu√°rios m√©dicos e contrato de assist√™ncia m√©dica.;56,25;NÃO;SIM;NÃO;SIM
Apela+¬∫+uÃÅo x Estado - danos morais.docx;recurso;administrativo;peca_real;8;7;2;Recurso de apela√ß√£o interposto contra senten√ßa que julgou parcialmente procedente a√ß√£o ordin√°ria, discutindo a necessidade de indeniza√ß√£o por danos morais devido √† negativa de tratamento m√©dico pelo Estado.;56,25;NÃO;SIM;NÃO;SIM
contrarrazoÃÉes de apelacÃßaÃÉo  - x Estado - proÃÅtese.docx;recurso;administrativo;peca_real;8;7;2;Contrarraz√µes ao recurso de apela√ß√£o interposto pelo Estado, defendendo a manuten√ß√£o da senten√ßa que obriga o fornecimento de tratamento m√©dico ao autor.;56,25;NÃO;SIM;NÃO;SIM
apelacÃßaÃÉo  - x plano de sauÃÅde - reembolso de valores em dobro.docx;recurso;consumidor;peca_real;8;7;2;Recurso de apela√ß√£o interposto contra senten√ßa que julgou parcialmente procedente a√ß√£o de reembolso de valores pagos a maior em plano de sa√∫de, com argumenta√ß√£o sobre a aplica√ß√£o do C√≥digo de Defesa do Consumidor.;56,25;NÃO;SIM;NÃO;SIM
[2022] ContestacÃßaÃÉo AdjudicacÃßaÃÉo CompulsoÃÅria.docx;contestacao;civil;modelo;8;7;2;Contesta√ß√£o em a√ß√£o de adjudica√ß√£o compuls√≥ria, abordando preliminares de impugna√ß√£o ao valor da causa e ilegitimidade ativa dos autores, al√©m de argumenta√ß√£o sobre a improced√™ncia da a√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
[2022] Segundos - Embargos de DeclaraaÃÉo - OmissaÃÉo - ContradicÃßaÃÉo - Enfrentamento dos Temas.docx;recurso;civil;modelo;8;7;2;Modelo de embargos de declara√ß√£o visando corrigir omiss√µes e contradi√ß√µes em decis√£o judicial, com pedido de efeito modificativo.;56,25;NÃO;SIM;NÃO;SIM
[2022] Embargos DeclaracÃßaÃÉo com Pedido de Efeito Modificativo-Infringente.docx;recurso;civil;peca_real;8;7;2;Embargos de declara√ß√£o com pedido de efeito modificativo, visando sanar omiss√µes e discutir a ilegitimidade ativa do esp√≥lio em a√ß√£o de adjudica√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
[2022] Prova Pericial - Engenharia - IndenizacÃßaÃÉo - Sociedade de Fato - Investimento - ContrucÃßaÃÉo de PreÃÅdio - Quesitos - Assistente TeÃÅcnico.docx;peticao_inicial;civil;peca_real;8;7;2;Apresenta√ß√£o de quesitos e indica√ß√£o de assistente t√©cnico para prova pericial em a√ß√£o de indeniza√ß√£o relacionada √† constru√ß√£o de pr√©dio.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE DESPEJO POR FALTA DE PAGAMENTO COMPEDIDO DE DESOCUPACÃßAÃÉO LIMINAR NA HIPOÃÅTESE DE AUSEÃÇNCIA DE GARANTIAS.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo por falta de pagamento de aluguel, com pedido de liminar para desocupa√ß√£o do im√≥vel, fundamentada na aus√™ncia de garantias e inadimpl√™ncia do r√©u.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de indeniza+¬∫+uÃÅo em face de construtora com pedido de tutela provis+¬¶ria para realiza+¬∫+uÃÅo de prova pericial antecipada - irregularidades na constru+¬∫+uÃÅo do condom+¬°nio..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por v√≠cios construtivos em condom√≠nio, com pedido de tutela provis√≥ria para produ√ß√£o antecipada de prova pericial devido a irregularidades na constru√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE CONSIGNACÃßAÃÉO DE CHAVES (ARTS. 4¬∫  E 6¬∫).docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata de uma a√ß√£o de consigna√ß√£o em pagamento para devolu√ß√£o de chaves e quita√ß√£o de aluguel, fundamentada no C√≥digo de Processo Civil.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE DESPEJO EM VIRTUDE DA PERMANEÃÇNCIA DE PESSOAS NAÃÉO AUTORIZADAS APOÃÅS A MORTE DOLOCATAÃÅRIO.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo com pedido liminar devido √† perman√™ncia de pessoa n√£o autorizada no im√≥vel ap√≥s a morte da locat√°ria, fundamentada na Lei 8.245/1991.;56,25;NÃO;SIM;NÃO;SIM
DESPEJO POR EXTINCÃßAÃÉO DO CONTRATO DE TRABALHO.docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de despejo com pedido liminar devido √† extin√ß√£o do contrato de trabalho, solicitando a desocupa√ß√£o do im√≥vel locado.;56,25;NÃO;SIM;NÃO;SIM
DESPEJO POR EXTINCÃßAÃÉO DA SUB LOCACÃßAÃÉO COM PEDIDO DE LIMINAR.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo com pedido liminar para desocupa√ß√£o de im√≥vel, fundamentada na resili√ß√£o do contrato de loca√ß√£o e falta de devolu√ß√£o das chaves.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Desapropria√ß√£o..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de desapropria√ß√£o proposta pelo autor em face da propriet√°ria do im√≥vel, fundamentada na necessidade p√∫blica para a manuten√ß√£o de uma escola em funcionamento.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE DESPEJO NAS LOCACÃßOÃÉES DE HOSPITAIS, ESCOLAS, ASILOS E ENTIDADES RELIGIOSAS.docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata de uma a√ß√£o de despejo fundamentada na necessidade de reforma do im√≥vel locado, com base na Lei 8.245/1991, solicitando a cita√ß√£o do r√©u e a declara√ß√£o de extin√ß√£o da rela√ß√£o locat√≠cia.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de Manuten+¬∫+uÃÅo de Posse, cumulada com pleito cominat+¬¶rio e pedido de liminar..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de manuten√ß√£o de posse com pedido liminar, onde a parte autora busca proteger seu im√≥vel de invas√µes e turba√ß√µes praticadas pela parte r√©.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo Pauliana - Nulidade de doa+¬∫+uÃÅo de im+¬¶vel..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o pauliana proposta para anular doa√ß√£o de im√≥vel realizada por devedor insolvente, visando garantir o cr√©dito do autor.;56,25;NÃO;SIM;NÃO;SIM
Pedido de julgamento antecipado parcial de meÃÅrito - DevolucÃßaÃÉo de Corretagem e SAT..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa requer o julgamento antecipado parcial de m√©rito para rescis√£o de contrato de compra e venda de im√≥vel, com devolu√ß√£o de valores pagos e nulidade de cobran√ßas indevidas.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de Desapropria+¬∫+uÃÅo..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de desapropria√ß√£o proposta pelo autor em face da propriet√°ria do im√≥vel, fundamentada na necessidade p√∫blica para a manuten√ß√£o de uma escola.;56,25;NÃO;SIM;NÃO;SIM
CONTESTACÃßAÃÉO EM ACÃßAÃÉO DE DESPEJO COM MODELO REFERENTE AÃÄ PRESCRICÃßAÃÉO DA PRETENSAÃÉO DA COBRANCÃßA DOS ALUGUEÃÅIS E ENCARGOS.docx;contestacao;civil;modelo;8;7;2;Contesta√ß√£o em a√ß√£o de despejo, abordando a prescri√ß√£o da cobran√ßa de alugu√©is e a reconven√ß√£o por reparos no im√≥vel locado.;56,25;NÃO;SIM;NÃO;SIM
PETICÃßAÃÉO INICIAL DE ACÃßAÃÉO DE DESPEJO EM FACE DA NAÃÉO APRESENTACÃßAÃÉO DE NOVO FIADOR EM RAZAÃÉO DA EXONERACÃßAÃÉO DO ORIGINAL.docx;peticao_inicial;civil;modelo;8;7;2;A pe√ßa √© uma peti√ß√£o inicial de a√ß√£o de despejo, solicitando a desocupa√ß√£o de im√≥vel devido √† n√£o apresenta√ß√£o de novo fiador ap√≥s exonera√ß√£o do original.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de Manuten+¬∫+uÃÅo de Posse cumulada com pedido de Medida Liminar..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de manuten√ß√£o de posse com pedido de medida liminar, onde a autora busca proteger seu im√≥vel de invas√µes por parte do r√©u.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Manuten√ß√£o de Posse, cumulada com pleito cominat√≥rio e pedido de liminar..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de manuten√ß√£o de posse com pedido liminar, onde a parte autora busca proteger seu im√≥vel de invas√µes e turba√ß√µes praticadas pela parte r√©.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de Anula+¬∫+uÃÅo de contrato - venda de im+¬¶vel de ascendente a descendente..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de anula√ß√£o de contrato de compra e venda de im√≥vel entre ascendentes e descendentes, alegando falta de consentimento dos demais descendentes e suspeita de fraude.;56,25;NÃO;SIM;NÃO;SIM
DESPEJO NAS LOCACÃßOÃÉES PARA TEMPORADA.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo com pedido liminar em loca√ß√£o para temporada, solicitando desocupa√ß√£o do im√≥vel e cita√ß√£o do r√©u.;56,25;NÃO;SIM;NÃO;SIM
DESPEJO PARA USO PROÃÅPRIO NO JUIZADO ESPECIAL.docx;peticao_inicial;civil;modelo;8;7;2;A√ß√£o de despejo por uso pr√≥prio, fundamentada na Lei do Inquilinato, solicitando a desocupa√ß√£o do im√≥vel pelo r√©u.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o indenizat√≥ria por dano material decorrente de reforma no im√≥vel vizinho..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por danos materiais decorrentes de reforma em im√≥vel vizinho, alegando responsabilidade civil da parte r√© pelos danos causados.;56,25;NÃO;SIM;NÃO;SIM
EXECUCÃßAÃÉO DE ALUGUEÃÅIS E ENCARGOS EM FACE DO FIADOR.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de execu√ß√£o por quantia certa contra devedor solvente, visando o recebimento de alugu√©is e encargos n√£o pagos, com pedidos de cita√ß√£o e penhora de bens.;56,25;NÃO;SIM;NÃO;SIM
DESPEJO PARA REPARO SURGENTES.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo com pedido de liminar para desocupa√ß√£o de im√≥vel devido a obras urgentes, com fundamenta√ß√£o legal e pedidos espec√≠ficos ao juiz.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE DESPEJO NA LOCACÃßAÃÉO NAÃÉO RESIDENCIAL COM PEDIDO DE LIMINAR.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo de im√≥vel n√£o residencial com pedido de liminar para desocupa√ß√£o, fundamentada na Lei do Inquilinato.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Manuten√ß√£o de Posse cumulada com pedido de Medida Liminar..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata de uma a√ß√£o de manuten√ß√£o de posse com pedido de medida liminar, onde a autora busca proteger seu im√≥vel de invas√µes por parte do r√©u.;56,25;NÃO;SIM;NÃO;SIM
ContestacÃßaÃÉo em acÃßaÃÉo de imissaÃÉo de posse..docx;contestacao;civil;peca_real;8;7;2;Contesta√ß√£o em a√ß√£o de imiss√£o de posse, argumentando a boa-f√© da parte r√© e a exist√™ncia de a√ß√£o de usucapi√£o j√° ajuizada.;56,25;NÃO;SIM;NÃO;SIM
Revisional de aluguel e RenovatoÃÅria - reduzir para 80_..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o renovat√≥ria de contrato de loca√ß√£o n√£o residencial cumulada com revisional de aluguel, visando a renova√ß√£o do contrato e a redu√ß√£o do valor do aluguel.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o indenizat√≥ria por danos materiais cominada com ressarcimento de valores - Taxa SATI..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o indenizat√≥ria por danos materiais e ressarcimento de valores, envolvendo cobran√ßas indevidas em rela√ß√£o a taxa de corretagem e taxa SATI, com pedido de justi√ßa gratuita e invers√£o do √¥nus da prova.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de Despejo..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo proposta pelo autor em face do r√©u por inadimpl√™ncia em contrato de loca√ß√£o, solicitando liminar de despejo e assist√™ncia judici√°ria gratuita.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Anula√ß√£o de contrato - venda de im√≥vel de ascendente a descendente..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de anula√ß√£o de contrato de compra e venda de im√≥vel entre ascendentes e descendentes, alegando falta de consentimento dos demais descendentes e suspeita de fraude.;56,25;NÃO;SIM;NÃO;SIM
Pedido de julgamento antecipado parcial de m+¬Ærito - Devolu+¬∫+uÃÅo de Corretagem e SAT..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa requer o julgamento antecipado parcial de m√©rito em a√ß√£o de rescis√£o de contrato de compra e venda de im√≥vel, com devolu√ß√£o de valores pagos e nulidade de cobran√ßas indevidas.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o Pauliana - Nulidade de doacÃßaÃÉo de imoÃÅvel..docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa trata da propositura de uma a√ß√£o pauliana visando anular a doa√ß√£o de um im√≥vel realizada por um devedor, alegando fraude √† execu√ß√£o em favor do autor.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de Despejo por falta de pagamento cumulada com cobran+¬∫a de alugu+¬Æis e acess+¬¶rios da loca+¬∫+uÃÅo..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo por falta de pagamento de alugu√©is, com pedido de liminar para desocupa√ß√£o e cita√ß√£o do r√©u para contestar a a√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE DESPEJO POR CESSAÃÉO DA LOCACÃßAÃÉO EM RAZAÃÉO DA CESSAÃÉO DAS QUOTAS SOCIAIS.docx;peticao_inicial;civil;peca_real;8;7;2;A pe√ßa √© uma a√ß√£o de despejo fundamentada na infra√ß√£o contratual por cess√£o de quotas sociais, solicitando a cita√ß√£o da r√© e o julgamento procedente da a√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
A+¬∫+uÃÅo de reintegra+¬∫+uÃÅo de posse cumulada com indeniza+¬∫+uÃÅo e pedido de liminar..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de reintegra√ß√£o de posse cumulada com indeniza√ß√£o e pedido de liminar, fundamentada na n√£o entrega de im√≥vel adquirido pela parte autora.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Adjudica√ß√£o Compuls√≥ria em contrato de promessa de compra e venda..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de adjudica√ß√£o compuls√≥ria visando a transfer√™ncia de propriedade de im√≥vel, ap√≥s descumprimento contratual por parte do r√©u.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o declarat√≥ria de resciss√£o contratual cumulada com devolu√ß√£o de valores pagos e pedido indenizat√≥rio por danos morais e materiais com pedido de tutela de urg√™ncia.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o declarat√≥ria de rescis√£o contratual com devolu√ß√£o de valores e indeniza√ß√£o por danos morais, devido ao n√£o cumprimento de contrato de compra de im√≥vel.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE CONSIGNACÃßAÃÉO DE ALUGUEÃÅIS E ACESS√ìRIOS.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de consigna√ß√£o de alugu√©is proposta por autor sub-rogat√≥rio em face do Estado de S√£o Paulo, visando a quita√ß√£o de alugu√©is e demais encargos ap√≥s recusa do administrador do im√≥vel em receber os valores.;56,25;NÃO;SIM;NÃO;SIM
Contrato Particular de Compra e Venda de ImoÃÅvel.docx;contrato;civil;modelo;8;7;2;Modelo de contrato de compra e venda de im√≥vel entre pessoas f√≠sicas e jur√≠dicas, detalhando obriga√ß√µes, pagamento e condi√ß√µes gerais.;56,25;NÃO;SIM;NÃO;SIM
ACÃßAÃÉO DE DESPEJO POR INFRACÃßAÃÉO DE MUÃÅTUO ACORDO COM PEDIDO DE DESOCUPACÃßAÃÉO LIMINAR.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo com pedido de desocupa√ß√£o liminar, fundamentada em acordo de resili√ß√£o de contrato de loca√ß√£o n√£o cumprido pelo r√©u.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de consigna√ß√£o de chaves e presta√ß√£o de contas.docx;peticao_inicial;civil;peca_real;8;7;2;A autora prop√µe a√ß√£o de consigna√ß√£o de chaves e presta√ß√£o de contas contra o r√©u, alegando recusa em receber as chaves e prestar contas ap√≥s o t√©rmino do contrato de loca√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
Atraso na entrega de imoÃÅvel - Atraso na entrega de imoÃÅvel - Dano moral, Dano material lucro cessante.pagamento de alugueis, dano reverso e etc - MRV.docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por danos morais e materiais devido ao atraso na entrega de im√≥vel pela construtora MRV, com base em contrato de compra e venda.;56,25;NÃO;SIM;NÃO;SIM
A√ß√£o de Despejo..docx;peticao_inicial;civil;peca_real;8;7;2;A√ß√£o de despejo proposta pelo autor em face do r√©u por inadimpl√™ncia em contrato de loca√ß√£o, solicitando liminar de despejo e assist√™ncia judici√°ria gratuita.;56,25;NÃO;SIM;NÃO;SIM
Contesta+¬∫+uÃÅo em a+¬∫+uÃÅo de imiss+uÃÅo de posse..docx;contestacao;civil;peca_real;8;7;2;Contesta√ß√£o √† a√ß√£o de imiss√£o de posse, argumentando a boa-f√© da Requerida e a exist√™ncia de a√ß√£o de usucapi√£o em andamento.;56,25;NÃO;SIM;NÃO;SIM
