documento_id,tipo_documento,area_direito,modelo_ou_peca_real,qualidade_clareza,qualidade_estrutura,risco,resumo
Peti+º+úo inicial - contra o Estado - obrigac+úo de fazer - pedido de UTI.docx,peticao_inicial,administrativo,peca_real,8,7,2,"Ação ordinária contra o Estado para garantir internação em UTI, com pedido de gratuidade da justiça e tutela provisória de urgência devido à gravidade do estado de saúde da autora."
Peti+º+úo inicial drogas.docx,peticao_inicial,civil,peca_real,6,5,3,"Ação ordinária de obrigação de fazer contra plano de saúde, visando a internação involuntária de dependente químico, com pedido de tutela de urgência e assistência judiciária gratuita."
apelação  - x plano de saúde - nulidade de cláusula.docx,recurso,consumidor,peca_real,8,7,2,"Recurso de apelação visando a nulidade de cláusula contratual que nega internamento em regime domiciliar, com base em abusividade e violação ao Código de Defesa do Consumidor."
Petição  inicial - plano de saúde - consignacao em pagamento - distribuiçao por dependencia.docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de consignação em pagamento referente a mensalidades de plano de saúde, devido a reajustes abusivos e descumprimento de ordem judicial pela operadora."
Petição inicial - plano de saúde - home care.docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação de obrigação de fazer com pedido de tutela provisória de urgência para garantir a internação domiciliar de alta complexidade, negada pelo plano de saúde, em razão da condição de saúde da autora."
Contrarraz+Áes de apela+º+úo x Estado - pr+¦tese.docx,contestacao,administrativo,peca_real,8,7,2,"Apresentação de contrarrazões ao recurso de apelação interposto pelo Estado, defendendo a manutenção da sentença que garante tratamento médico ao autor."
Petição inicial - plano de saúde - catarata - lentes.docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação ordinária de obrigação de fazer com pedido liminar contra plano de saúde, visando a autorização de cirurgia de catarata e fornecimento de lentes específicas, alegando negativa indevida da seguradora."
Peti+º+úo  inicial - plano de sa+¦de - reembolso e nulidade de cl+íusula.docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação de reembolso e nulidade de cláusula de contrato de plano de saúde, com pedido de prioridade de tramitação devido à idade avançada da autora e urgência do procedimento cirúrgico."
Peti+º+úo inicial - plano de sa+¦de - home care.docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de obrigação de fazer com pedido de tutela provisória de urgência para garantir internação domiciliar de alta complexidade, negada pelo plano de saúde."
Apela+º+úo x Plano de sa+¦de - reembolso e danos morais.docx,recurso,consumidor,peca_real,8,7,2,"Recurso de apelação interposto contra sentença que julgou parcialmente procedente ação de reembolso de despesas médicas, com pedido de reforma para inclusão de danos morais e reembolso em dobro."
Peti+º+úo inicial - pagamento indevido - repeti+º+úbito - plano de sa+¦de j+í cancelado.docx,peticao_inicial,civil,peca_real,8,8,2,"Ação de repetição de indébito e indenização por danos morais devido ao cancelamento indevido de plano de saúde, com pedido de gratuidade judiciária."
Peti+º+úo  inicial - plano de sa+¦de - consignacao em pagamento - distribui+ºao por dependencia.docx,peticao_inicial,civil,peca_real,8,7,2,"Ação de consignação em pagamento proposta por autora contra operadora de plano de saúde, visando garantir o pagamento de mensalidades com valores corretos, devido a reajustes abusivos e descumprimento de ordem judicial."
agravo nos proprios autos - plano de saude - para admitir recurso especial - reembolso.docx,recurso,consumidor,peca_real,8,7,2,"Agravo contra decisão que negou seguimento a Recurso Especial em caso de reembolso de plano de saúde, alegando abusividade e lesão aos direitos do consumidor."
Peti+º+úo  - Revelia por n+úo contestar alguns pedidos.docx,contestacao,civil,peca_real,8,7,2,"Peça de contestação que aborda a revelia em relação a pedidos de dano moral e nulidade de cláusulas contratuais, fundamentada no Novo Código de Processo Civil."
Agravo nos pr+¦prios autos - contra o Estado - para admitir recurso especial - danos morais e honor+írios.docx,recurso,administrativo,peca_real,8,7,2,"Agravo contra decisão que negou seguimento a Recurso Especial, pleiteando indenização por danos morais e honorários advocatícios em face do Estado."
apelação  - x Estado - danos morais e honorarios advocatícios.docx,recurso,administrativo,peca_real,8,7,2,"Recurso de apelação interposto contra sentença que julgou parcialmente procedente pedido de fornecimento de medicamentos, sem condenação em danos morais e honorários advocatícios."
petição inicial drogas.docx,peticao_inicial,civil,peca_real,6,5,4,"Ação ordinária de obrigação de fazer contra plano de saúde, visando a internação de dependente químico, com pedido de tutela de urgência devido à gravidade do estado de saúde da autora."
Apela+º+úo x Plano de sa+¦de - nulidade de cl+íusula.docx,recurso,consumidor,peca_real,8,8,2,"Recurso de apelação interposto contra sentença que julgou parcialmente procedente ação ordinária, visando a nulidade de cláusula contratual que nega internamento domiciliar em plano de saúde."
Petição  inicial - plano de saúde - reembolso e nulidade de cláusula.docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação de reembolso e nulidade de cláusula de plano de saúde, com pedido de prioridade de tramitação devido à idade avançada da autora e urgência médica."
Petição  - Reconsideração de liminar - Lentes intraoculares.docx,recurso,civil,peca_real,8,7,2,"Pedido de reconsideração de liminar para a concessão de tutela provisória de urgência visando a liberação de lente intraocular necessária para procedimento cirúrgico, em razão da saúde do autor."
Petição inicial - contra o Estado - obrigacão de fazer - pedido de UTI.docx,peticao_inicial,administrativo,peca_real,8,7,2,"Ação ordinária contra o Estado para garantir internação em UTI, com pedido de gratuidade da justiça e tutela provisória de urgência devido à gravidade do estado de saúde da autora."
Petição inicial - pagamento indevido - repetição de indébito - plano de saúde já cancelado.docx,peticao_inicial,civil,peca_real,8,8,2,"Ação de repetição de indébito e indenização por danos morais devido ao cancelamento indevido de plano de saúde, com pedido de gratuidade judiciária."
apelação - x Estado - danos morais.docx,recurso,administrativo,peca_real,8,7,2,"Recurso de apelação interposto contra sentença que julgou parcialmente procedente ação ordinária, discutindo a necessidade de indenização por danos morais devido à negativa de tratamento médico pelo Estado."
Peti+º+úo  inicial - plano de sa+¦de -cautelar - exibicao de documentos -  prontu+írios - contra o Estado.docx,peticao_inicial,administrativo,peca_real,7,7,2,"Ação de exibição de documentos com pedido de tutela provisória de urgência contra o Estado e operadoras de saúde, visando garantir o acesso a prontuários médicos e contrato de assistência médica."
Petição  - Revelia por não contestar alguns pedidos.docx,peticao_inicial,civil,peca_real,8,7,2,"A peça trata da revelia em um processo civil, argumentando a presunção de veracidade dos fatos alegados pelo autor devido à falta de contestação do réu, e requer o julgamento antecipado da lide."
Contrarraz+Áes de apela+º+úo x Estado - UTI.docx,recurso,administrativo,peca_real,8,7,2,"Contrarrazões ao recurso de apelação interposto pelo Estado, defendendo a manutenção da decisão que garantiu a internação em UTI para a autora, destacando a responsabilidade do Estado na saúde pública."
agravo de instrumento - plano de saúde - reajuste idoso.docx,recurso,consumidor,peca_real,8,7,2,Agravo de instrumento interposto por idosa contra decisão que não concedeu liminar para redução de reajustes abusivos em plano de saúde.
Petição inicial - exibição de documento - contrato.docx,peticao_inicial,civil,modelo,8,7,2,"Ação de exibição de documentos com pedido de gratuidade de justiça, visando obter cópia de contrato de prestação de serviços médicos não fornecido pela parte ré."
Peti+º+úo inicial - plano de sa+¦de - catarata - lentes.docx,peticao_inicial,consumidor,peca_real,8,7,2,"Ação ordinária de obrigação de fazer com pedido liminar contra plano de saúde, visando a autorização de cirurgia de catarata com lente específica, negada pela seguradora."
Petição  inicial - plano de saúde -cautelar - exibicao de documentos -  prontuários - contra o Estado.docx,peticao_inicial,administrativo,peca_real,8,7,2,"Ação de exibição de documentos e tutela provisória de urgência contra plano de saúde e Estado, visando acesso a prontuários médicos e contrato de assistência médica."
Apela+º+úo x Estado - danos morais.docx,recurso,administrativo,peca_real,8,7,2,"Recurso de apelação interposto contra sentença que julgou parcialmente procedente ação ordinária, discutindo a necessidade de indenização por danos morais devido à negativa de tratamento médico pelo Estado."
contrarrazões de apelação  - x Estado - prótese.docx,recurso,administrativo,peca_real,8,7,2,"Contrarrazões ao recurso de apelação interposto pelo Estado, defendendo a manutenção da sentença que obriga o fornecimento de tratamento médico ao autor."
apelação  - x plano de saúde - reembolso de valores em dobro.docx,recurso,consumidor,peca_real,8,7,2,"Recurso de apelação interposto contra sentença que julgou parcialmente procedente ação de reembolso de valores pagos a maior em plano de saúde, com argumentação sobre a aplicação do Código de Defesa do Consumidor."
[2022] Contestação Adjudicação Compulsória.docx,contestacao,civil,modelo,8,7,2,"Contestação em ação de adjudicação compulsória, abordando preliminares de impugnação ao valor da causa e ilegitimidade ativa dos autores, além de argumentação sobre a improcedência da ação."
[2022] Segundos - Embargos de Declaraão - Omissão - Contradição - Enfrentamento dos Temas.docx,recurso,civil,modelo,8,7,2,"Modelo de embargos de declaração visando corrigir omissões e contradições em decisão judicial, com pedido de efeito modificativo."
[2022] Embargos Declaração com Pedido de Efeito Modificativo-Infringente.docx,recurso,civil,peca_real,8,7,2,"Embargos de declaração com pedido de efeito modificativo, visando sanar omissões e discutir a ilegitimidade ativa do espólio em ação de adjudicação."
[2022] Prova Pericial - Engenharia - Indenização - Sociedade de Fato - Investimento - Contrução de Prédio - Quesitos - Assistente Técnico.docx,peticao_inicial,civil,peca_real,8,7,2,Apresentação de quesitos e indicação de assistente técnico para prova pericial em ação de indenização relacionada à construção de prédio.
